Sr no,married,race,loan_decision,occupancy,loan_amount,applicant_income,num_units,num_dependants,self_employed,monthly_income,purchase_price,liquid_assets,mortage_payment_history,consumer_credit_history,filed_bankruptcy,property_type,gender
1735,TRUE,white,approve,1,100,36,1,3,FALSE,3377,125,48,1,1,FALSE,2,male
1736,FALSE,hispan,approve,1,107,43,1,2,FALSE,3617,118.9,17.3,2,1,FALSE,2,male
1737,TRUE,white,reject,1,66,41,1,0,FALSE,2917,70,10,2,5,FALSE,2,male
1738,TRUE,white,approve,1,157,77,1,4,FALSE,6417,198,24,1,2,FALSE,2,male
1739,TRUE,white,approve,1,140,75,1,1,FALSE,4608,213,18,3,2,TRUE,2,female
1740,TRUE,white,approve,1,100,56,1,2,FALSE,2850,161,59,3,1,FALSE,2,male
1741,FALSE,black,reject,1,99,26,1,0,FALSE,2138,104,33,2,6,FALSE,1,female
1742,TRUE,white,approve,1,162,82,1,1,FALSE,6825,235,0,1,1,FALSE,1,male
1743,TRUE,white,approve,1,132,101,1,0,FALSE,3708,165,45,2,2,FALSE,2,male
1744,FALSE,white,approve,1,147,64,1,0,FALSE,5314,184,405,2,4,FALSE,1,male
1745,FALSE,black,reject,1,153,91,2,3,FALSE,2366,170,25,3,6,FALSE,3,female
1746,FALSE,white,approve,1,136,70,1,0,FALSE,5810,169,1000,2,1,FALSE,1,female
1747,FALSE,white,approve,1,136,69,1,0,FALSE,2691,297,132,2,1,FALSE,2,male
1748,FALSE,white,approve,1,66,48,1,0,TRUE,4000,95,50,2,1,FALSE,2,male
1749,TRUE,white,approve,1,110,66,1,2,FALSE,5520,220,53.5,1,1,FALSE,2,male
1750,TRUE,white,approve,1,55,30,1,3,FALSE,2500,174,112,2,1,FALSE,2,male
1751,FALSE,white,approve,1,95,44,1,1,FALSE,3652,110,2.4,2,2,FALSE,1,female
1752,FALSE,white,approve,1,104,51,1,0,FALSE,2066,112,20,2,2,FALSE,2,male
1753,TRUE,white,approve,1,128,79,3,1,FALSE,2239,160.5,20.2,2,1,FALSE,3,male
1754,TRUE,white,approve,1,140,65,1,3,FALSE,3600,140,34,1,1,FALSE,2,male
1755,TRUE,white,approve,1,102,48,1,0,FALSE,3017,128,127,1,2,FALSE,3,female
1756,TRUE,white,approve,1,100,69,1,0,FALSE,3666,111,34,2,6,FALSE,1,male
1757,TRUE,white,approve,1,149,60,1,2,FALSE,5000,168,49,1,1,FALSE,2,male
1758,FALSE,white,approve,1,134,48,2,0,FALSE,3767,125,21,2,2,FALSE,3,female
1759,FALSE,white,approve,1,129,48,1,0,FALSE,2708,143,31,2,1,FALSE,2,male
1760,FALSE,white,approve,1,126,39,1,0,FALSE,3256,168,38,2,2,FALSE,2,male
1761,FALSE,white,approve,1,100,60,1,1,TRUE,5083,395,298,2,1,FALSE,2,female
1762,FALSE,white,approve,1,80,39,2,0,FALSE,1053,80,35,2,1,FALSE,3,female
1763,TRUE,black,approve,1,130,81,1,2,FALSE,2600,198,14,1,1,FALSE,2,male
1764,TRUE,white,approve,1,165,105,1,0,FALSE,7859,273,299,1,6,FALSE,2,female
1765,TRUE,white,approve,1,155,44,4,0,FALSE,2768,194,166,1,5,FALSE,3,male
1766,FALSE,white,reject,3,80,40,1,0,FALSE,3358,100,26,2,1,FALSE,2,male
1767,TRUE,white,approve,1,120,49,1,0,FALSE,4283,170,91,2,1,FALSE,1,female
1768,TRUE,white,approve,1,130,61,1,0,FALSE,2667,137,9.8,1,5,FALSE,2,male
1769,TRUE,white,approve,1,187,96,1,0,TRUE,7155,270,164,2,1,FALSE,2,male
1770,FALSE,white,approve,1,145,43,1,0,FALSE,2526,185,1,2,5,FALSE,1,male
1771,FALSE,white,approve,1,131,62,1,0,TRUE,2235,146,42.17,2,1,FALSE,1,male
1772,TRUE,white,approve,1,67,48,1,0,FALSE,1700,87,210,4,6,FALSE,1,male
1773,FALSE,white,approve,1,125,57,1,0,FALSE,4768,175,58,2,1,FALSE,2,male
1774,FALSE,white,reject,1,103,60,1,0,FALSE,5000,128,2,2,6,TRUE,1,female
1775,TRUE,white,approve,1,110,58,1,0,FALSE,2785,175,90,1,2,FALSE,2,male
1776,TRUE,white,reject,1,320,80,1,2,TRUE,6633,400,29,2,2,TRUE,2,male
1777,TRUE,hispan,approve,1,61,63,1,0,FALSE,2687,90,45,2,6,FALSE,1,male
1778,TRUE,black,approve,1,140,48,2,1,FALSE,2917,175,13,2,1,FALSE,3,male
1779,FALSE,white,approve,1,120,70,1,0,FALSE,3083,165,50,2,1,FALSE,2,male
1780,TRUE,white,approve,1,148,5,1,1,FALSE,2667,185,12,1,1,FALSE,2,male
1781,FALSE,white,approve,1,103,52,1,0,FALSE,4417,129,36,2,1,FALSE,1,female
1782,TRUE,white,approve,1,122,58,1,1,FALSE,2492,137,18,2,1,FALSE,2,male
1783,TRUE,white,approve,1,158,80,1,1,FALSE,3333,175,27,1,1,TRUE,2,male
1784,TRUE,white,approve,1,181,4,1,0,FALSE,1647,226,50.1,2,1,FALSE,2,female
1785,TRUE,hispan,approve,1,139,40,1,0,FALSE,2079,146,8.9,2,1,FALSE,2,male
1786,TRUE,hispan,reject,1,181,57,2,0,FALSE,2454,190,21,2,5,TRUE,3,male
1787,TRUE,black,reject,1,132,94,1,0,FALSE,3593,165,42,2,6,TRUE,1,male
1788,TRUE,white,reject,1,80,41,2,3,FALSE,3400,150,7,1,1,FALSE,3,male
1789,FALSE,white,approve,1,40,260,1,1,FALSE,16000,363,447,1,1,FALSE,1,male
1790,TRUE,white,approve,1,26,66,1,1,FALSE,5468,104,5,2,1,FALSE,1,male
1791,TRUE,white,approve,1,90,64,1,0,FALSE,5333,233,48,1,1,FALSE,2,male
1792,FALSE,white,approve,1,84,48,1,0,FALSE,2667,105,84,1,2,FALSE,1,female
1793,TRUE,white,approve,1,260,122,1,3,TRUE,10139,495,66,1,1,FALSE,2,male
1794,TRUE,white,approve,1,128,71,1,0,FALSE,3594,160,37,1,1,FALSE,1,male
1795,TRUE,white,approve,1,177,67,2,2,FALSE,5580,221,24,2,2,FALSE,3,male
1796,TRUE,white,approve,1,162,79,1,0,FALSE,3887,180,23.35,2,1,FALSE,2,male
1797,FALSE,white,approve,1,122,44,1,0,FALSE,3633,135,30,2,1,FALSE,2,female
1798,FALSE,white,approve,1,140,54,1,0,FALSE,4489,175,47,2,2,FALSE,1,female
1799,TRUE,white,approve,1,180,114,1,0,TRUE,8140,380,441,1,1,FALSE,2,male
1800,FALSE,white,reject,1,95,42,1,0,FALSE,2875,175,42,2,5,FALSE,2,male
1801,TRUE,white,approve,1,122,39,1,1,FALSE,2600,135,22,2,1,FALSE,2,male
1802,TRUE,white,approve,1,182,78,1,0,FALSE,4180,232,55,1,6,FALSE,2,female
1803,TRUE,white,approve,1,150,69,1,2,FALSE,5041,209.9,6.2,1,5,FALSE,2,male
1804,TRUE,white,approve,1,150,100,1,3,TRUE,6958,285,141,2,1,FALSE,2,male
1805,TRUE,white,approve,1,108,47,1,2,FALSE,3675,120,24,1,1,FALSE,2,male
1806,TRUE,white,approve,1,170,98,1,0,FALSE,8125,189,23,2,2,FALSE,2,male
1807,FALSE,white,approve,1,159,90,1,0,FALSE,7506,212,29,2,4,FALSE,2,female
1808,TRUE,white,approve,2,100,60,1,1,FALSE,4702,128,74.9,1,1,FALSE,2,male
1809,FALSE,black,approve,1,135,71,1,0,FALSE,3103,150,29,1,2,FALSE,1,female
1810,FALSE,white,approve,1,93,40,1,0,FALSE,3292,128,39,2,1,FALSE,1,female
1811,TRUE,white,approve,1,600,234,1,1,TRUE,19484,1000,924,1,1,FALSE,2,female
1812,FALSE,white,approve,1,80,72,1,1,FALSE,2166,219,183,1,2,FALSE,2,female
1813,TRUE,white,approve,1,148,42,2,0,FALSE,2776,188,65,2,1,FALSE,3,male
1814,TRUE,black,reject,1,104,62,1,1,FALSE,3500,130,7,2,5,TRUE,1,male
1815,FALSE,white,approve,1,135,75,1,0,FALSE,3493,150,33,2,6,FALSE,2,male
1816,TRUE,white,approve,1,125,63,1,0,FALSE,3792,215,35,2,6,FALSE,2,male
1817,TRUE,white,approve,1,124,66,1,1,FALSE,2947,155,41.57,2,1,FALSE,2,male
1818,TRUE,white,approve,1,211,104,1,0,FALSE,5923,234,40,2,1,FALSE,2,male
1819,FALSE,white,approve,1,132,67,1,0,TRUE,5800,165,63,2,1,FALSE,2,male
1820,TRUE,hispan,approve,1,125,90,1,0,FALSE,7500,138.5,793.9,2,1,FALSE,1,male
1821,TRUE,white,approve,1,143,66,1,0,FALSE,5509,206,137,2,4,FALSE,2,male
1822,TRUE,white,approve,1,40,60,1,0,FALSE,3062,80,43,1,1,FALSE,2,male
1823,TRUE,white,approve,1,300,109,1,3,FALSE,9699,375,16,1,1,FALSE,2,male
1824,TRUE,hispan,approve,1,171,32,3,1,FALSE,3621,190,26.5,2,1,FALSE,3,female
1825,TRUE,white,approve,1,110,60,1,2,FALSE,3500,270,155,2,1,FALSE,2,male
1826,FALSE,white,approve,1,40,39,1,0,FALSE,3195,170,338,2,1,FALSE,2,female
1827,TRUE,white,approve,1,126,41,1,1,FALSE,1343,140,40,2,1,FALSE,2,male
1828,TRUE,white,approve,1,126,58,1,0,FALSE,3107,158,36,2,1,FALSE,1,male
1829,TRUE,black,approve,1,123,104,2,0,FALSE,4594,137,40,1,2,FALSE,2,male
1830,TRUE,white,reject,1,258,105,1,2,FALSE,8799,323,287,1,2,FALSE,2,male
1831,TRUE,white,approve,1,120,54,1,0,FALSE,4467,150,34,2,6,FALSE,2,male
1832,FALSE,black,approve,1,121,28,1,0,TRUE,12724,383,362,1,1,FALSE,1,female
1833,FALSE,white,approve,1,76,35,1,1,FALSE,2896,146,1,2,2,FALSE,2,male
1834,FALSE,white,approve,1,70,40,1,0,FALSE,3333,78,11,2,1,FALSE,1,male
1835,TRUE,black,reject,1,123,69,1,3,FALSE,3400,129,13,2,6,FALSE,2,male
1836,TRUE,white,approve,1,118,66,1,1,FALSE,5500,225,176,1,1,FALSE,2,male
1837,FALSE,white,approve,1,203,70,3,0,FALSE,5833,225,34.5,2,1,FALSE,3,male
1838,FALSE,white,reject,1,9,28,1,0,FALSE,2378,61,9,1,1,FALSE,1,female
1839,TRUE,white,reject,1,104,63,1,0,FALSE,3166,130,11,2,6,TRUE,2,male
1840,TRUE,black,approve,1,186,62,1,1,FALSE,3417,207,21,2,1,FALSE,1,male
1841,TRUE,white,reject,1,113,62,1,0,FALSE,4709,125,19.5,2,5,FALSE,1,female
1842,TRUE,white,approve,1,77,72,1,0,FALSE,3139,97,5,1,1,FALSE,1,male
1843,FALSE,white,approve,1,100,56,1,1,FALSE,4606,197,108,2,1,FALSE,2,male
1844,TRUE,white,approve,1,123,51,1,0,FALSE,3250,137,8,2,3,FALSE,2,male
1845,TRUE,white,reject,1,165,78,2,2,FALSE,5116,185,31,2,6,FALSE,3,male
1846,TRUE,white,approve,1,187,101,1,0,FALSE,4583,268,81.9,1,2,FALSE,2,male
1847,TRUE,white,approve,1,35,42,1,0,FALSE,1516,45,30.71,2,1,FALSE,2,male
1848,FALSE,white,approve,1,46,29,1,2,FALSE,2400,76,36,1,1,FALSE,1,male
1849,TRUE,white,approve,1,130,75,1,2,FALSE,3550,180,3,2,1,FALSE,2,male
1850,FALSE,white,approve,1,124,49,1,0,FALSE,2000,155,20,2,1,FALSE,2,male
1851,FALSE,white,approve,1,145,60,1,0,FALSE,3015,195,111,2,1,FALSE,2,female
1852,FALSE,white,approve,1,100,70,1,0,FALSE,1872,112,24,1,2,FALSE,2,female
1853,TRUE,white,approve,1,275,200,1,2,FALSE,16666,725,362,1,1,FALSE,2,male
1854,TRUE,white,approve,1,119,46,1,0,FALSE,2292,162,25.64,2,1,FALSE,2,male
1855,TRUE,white,reject,1,87,57,1,1,TRUE,2360,130,79,1,2,FALSE,2,male
1856,FALSE,white,reject,1,162,80,1,0,FALSE,4333,170,19.7,2,6,FALSE,2,female
1857,FALSE,white,approve,1,99,54,1,0,FALSE,4500,110,17,2,1,FALSE,1,female
1858,TRUE,white,approve,1,122,89,1,0,TRUE,2623,135,31,1,1,FALSE,2,male
1859,TRUE,white,approve,1,187,83,1,0,TRUE,4177,202,26,1,1,FALSE,2,male
1860,TRUE,white,approve,1,187,82,1,2,FALSE,6125,233,36,2,3,TRUE,2,male
1861,TRUE,white,approve,1,150,77,1,3,FALSE,6406,270,27,2,4,FALSE,2,male
1862,TRUE,white,approve,1,105,45,1,0,FALSE,3735,156,58,1,2,FALSE,2,male
1863,TRUE,white,approve,1,162,73,2,1,FALSE,3569,180,29,2,5,FALSE,3,male
1864,FALSE,white,approve,1,215,73,1,1,FALSE,2842,245,1,2,6,TRUE,2,male
1865,FALSE,white,approve,1,187,99,1,0,TRUE,3972,265,76,2,2,FALSE,2,male
1866,TRUE,white,approve,1,108,46,1,2,FALSE,3159,120,24.5,2,1,FALSE,2,male
1867,TRUE,white,approve,1,81,47,1,4,FALSE,3522,90,32,2,1,FALSE,2,male
1868,TRUE,white,approve,1,80,56,1,1,FALSE,4700,223,55,2,1,FALSE,2,male
1869,FALSE,white,approve,1,125,67,1,0,FALSE,3933,197,37,1,1,FALSE,2,male
1870,TRUE,white,reject,1,136,64,1,0,FALSE,3087,170,17,2,6,TRUE,2,male
1871,FALSE,black,approve,1,80,36,3,0,FALSE,2985,100.2,2.4,2,6,TRUE,3,male
1872,FALSE,white,approve,1,110,72,1,0,FALSE,3229,137,33,2,2,FALSE,2,male
1873,TRUE,white,approve,1,158,56,1,0,FALSE,3850,175,3,2,1,FALSE,2,male
1874,FALSE,white,approve,1,176,84,2,0,FALSE,6858,220,50,2,1,FALSE,3,male
1875,TRUE,white,approve,1,107,48,1,1,FALSE,1782,123,24,2,1,FALSE,2,male
1876,TRUE,white,approve,1,260,100,1,3,FALSE,8334,377,174,2,1,FALSE,2,male
1877,TRUE,white,reject,2,133,60,3,0,FALSE,3391,165,39,1,6,FALSE,3,male
1878,TRUE,white,approve,1,370,192,1,0,FALSE,15887,485,150,1,1,FALSE,2,female
1879,FALSE,white,approve,1,144,42,1,0,TRUE,3500,152.5,8,2,4,FALSE,1,male
1880,TRUE,white,approve,1,262,148,1,0,FALSE,10083,328,147,1,1,FALSE,2,male
1881,FALSE,white,approve,1,115,174,1,0,FALSE,3034,145,23,1,1,FALSE,2,male
1882,TRUE,white,approve,2,96,120,1,2,TRUE,15771,138,135,1,1,FALSE,2,male
1883,FALSE,white,approve,1,70,36,1,0,FALSE,2868,175,23,1,1,FALSE,2,male
1884,TRUE,white,approve,1,60,20,1,0,FALSE,1606,130,162,1,1,FALSE,1,male
1885,TRUE,white,approve,1,117,67,1,2,FALSE,5583,167,60,1,1,TRUE,1,male
1886,FALSE,white,approve,1,161,73,1,0,FALSE,3182,175,36,2,1,FALSE,2,male
1887,TRUE,white,approve,1,185,89,1,0,FALSE,6700,205,37,2,1,FALSE,1,male
1888,TRUE,white,approve,1,135,46,1,2,FALSE,3418,155,36,2,1,FALSE,2,male
1889,TRUE,white,approve,1,137,72,1,0,TRUE,2500,172,19,1,1,FALSE,2,male
1890,TRUE,white,approve,1,205,72,1,2,FALSE,6540,245,141,1,1,FALSE,2,male
1891,FALSE,white,approve,1,90,432,1,0,FALSE,1836,184,107,1,2,FALSE,1,male
1892,TRUE,white,approve,1,36,36,1,0,FALSE,3166,45,19,1,1,FALSE,1,female
1893,FALSE,white,approve,1,159,84,1,0,FALSE,5167,212,94,2,1,FALSE,2,male
1894,TRUE,black,approve,1,122,55,1,2,FALSE,3942,135,20,2,2,FALSE,1,male
1895,TRUE,white,approve,1,152,63,1,0,FALSE,3185,190,54.85,2,2,FALSE,2,male
1896,TRUE,hispan,reject,1,61,23,1,1,FALSE,1880,64.5,2.7,2,5,FALSE,1,male
1897,TRUE,white,approve,1,254,104,1,2,FALSE,8667,318,439.6,2,4,FALSE,2,male
1898,TRUE,white,approve,1,85,61,1,0,FALSE,3043,140,50,2,2,FALSE,2,male
1899,FALSE,white,approve,1,106,183,1,0,FALSE,2283,118,144,1,1,TRUE,1,male
1900,TRUE,white,approve,1,144,125,1,0,TRUE,3449,205,123,4,2,FALSE,2,male
1901,FALSE,white,approve,1,188,116,1,0,TRUE,7500,304,195,2,1,FALSE,1,male
1902,TRUE,black,approve,1,132,65,1,1,FALSE,2359,167,46,2,1,FALSE,2,male
1903,FALSE,white,approve,1,150,81,1,0,FALSE,4666,190,60,2,5,FALSE,2,male
1904,TRUE,white,approve,1,119,73,1,0,FALSE,2993,150,3,2,2,FALSE,2,male
1905,TRUE,white,approve,1,109,81,1,0,FALSE,5817,138,63,2,1,FALSE,2,male
1906,TRUE,white,approve,1,50,666,1,1,FALSE,5200,175,201,2,1,FALSE,1,male
1907,FALSE,white,approve,1,30,52,1,0,FALSE,4350,96,81,2,1,FALSE,1,male
1908,TRUE,white,approve,1,484,180,1,3,TRUE,15000,605,349,1,1,FALSE,2,male
1909,TRUE,black,reject,1,146,58,1,1,FALSE,2787,162,18.5,2,6,TRUE,2,male
1910,TRUE,white,approve,1,172,86,1,1,FALSE,4283,235,28,1,1,FALSE,2,male
1911,FALSE,white,approve,1,192,78,3,0,FALSE,4167,197,7,1,3,FALSE,3,male
1912,TRUE,white,approve,1,176,86,1,0,FALSE,2800,186,24,2,1,FALSE,2,male
1913,FALSE,white,approve,1,144,84,3,0,FALSE,7010,180,87.1,2,5,FALSE,3,male
1914,TRUE,white,approve,1,104,45,1,0,FALSE,2297,130,63,2,5,FALSE,2,male
1915,FALSE,black,approve,1,70,26,1,0,FALSE,2165,77.5,10.3,2,1,FALSE,1,female
1916,TRUE,white,approve,1,60,64,1,0,FALSE,5400,100,74.4,2,1,FALSE,2,male
1917,TRUE,white,approve,1,95,63,1,4,FALSE,3718,100,17.2,2,2,FALSE,2,male
1918,TRUE,black,reject,1,120,107,3,0,FALSE,5119,220,2,1,2,FALSE,3,male
1919,TRUE,white,approve,1,158,57,1,4,FALSE,5316,175,28,2,5,FALSE,2,male
1920,TRUE,white,approve,1,175,105,1,2,FALSE,7388,245,48,1,5,FALSE,2,male
1921,TRUE,white,approve,1,75,43,1,3,FALSE,3365,100,39,2,2,FALSE,2,male
1922,TRUE,white,approve,1,80,35,1,0,FALSE,2620,80,58.06,2,6,FALSE,2,male
1923,FALSE,white,approve,1,94,48,1,0,FALSE,4750,124.8,49.4,2,2,FALSE,1,
1924,TRUE,white,reject,1,106,40,1,2,TRUE,2726,117.5,19.3,2,4,FALSE,2,male
1925,FALSE,white,approve,1,113,86,1,0,FALSE,4083,158,83,2,1,FALSE,1,female
1926,TRUE,white,approve,1,56,67,1,0,FALSE,3000,175,98,1,1,FALSE,2,male
1927,FALSE,white,approve,1,128,61,1,0,FALSE,5048,170,97.6,2,1,FALSE,1,male
1928,FALSE,white,approve,1,112,60,1,0,FALSE,5000,140,36,2,2,TRUE,1,male
1929,TRUE,hispan,reject,1,205,72,2,2,TRUE,6000,228,14,2,2,TRUE,3,male
1930,TRUE,white,approve,1,197,106,1,3,FALSE,7603,330,48.5,4,3,FALSE,2,male
1931,FALSE,white,approve,1,292,112,1,3,TRUE,9357,517,237,1,1,FALSE,1,female
1932,TRUE,white,approve,1,41,31,1,0,FALSE,2600,116.5,128.7,2,1,FALSE,2,female
1933,TRUE,white,approve,1,85,69,1,1,FALSE,3791,90,14,2,2,FALSE,2,male
1934,TRUE,white,approve,1,142,76,1,0,FALSE,3859,178,53,2,1,FALSE,1,male
1935,TRUE,white,approve,1,85,39,1,1,FALSE,1248,95,4,2,1,FALSE,1,male
1936,TRUE,white,approve,1,260,192,1,0,TRUE,16120,325,38,2,1,FALSE,1,male
1937,TRUE,white,approve,1,135,62,1,2,FALSE,3604,245,23,1,2,FALSE,2,male
1938,FALSE,white,approve,1,110,47,1,0,FALSE,3833,122.5,16.3,2,1,FALSE,2,male
1939,TRUE,white,reject,1,187,86,1,2,TRUE,6383,234,70,2,1,FALSE,2,male
1940,FALSE,white,approve,1,123,60,1,0,FALSE,2750,154,9.515,2,2,FALSE,2,male
1941,FALSE,white,reject,1,88,68,1,0,FALSE,2987,97.5,5.7,2,2,FALSE,1,male
1942,TRUE,black,approve,1,186,65,1,2,FALSE,2419,235,40,1,5,TRUE,2,male
1943,TRUE,white,approve,1,180,120,1,0,TRUE,9963,240,81.3,2,1,FALSE,2,male
1944,TRUE,white,approve,1,20,46,2,0,FALSE,2560,220,269,2,1,FALSE,3,male
1945,TRUE,white,approve,1,122,75,1,0,FALSE,3666,151,38,2,1,FALSE,2,female
1946,TRUE,white,approve,1,192,69,1,2,FALSE,5780,213,41,3,1,FALSE,2,male
1947,FALSE,white,reject,1,350,732,1,4,FALSE,416,440,47,2,3,TRUE,2,female
1948,TRUE,white,approve,1,155,68,1,0,FALSE,2894,220,46,1,1,FALSE,2,male
1949,TRUE,black,approve,1,103,48,1,1,FALSE,2872,127,12,2,5,FALSE,1,male
1950,FALSE,white,approve,1,60,30,1,0,FALSE,2500,120,115,1,1,FALSE,2,male
1951,TRUE,hispan,approve,1,128,68,1,3,FALSE,5703,135,7,2,1,FALSE,2,male
1952,TRUE,white,reject,1,76,38,1,2,FALSE,3132,80,10,2,2,TRUE,2,male
1953,FALSE,white,approve,1,136,55,1,0,FALSE,2340,170,40,2,1,FALSE,2,male
1954,FALSE,white,approve,1,162,63,1,0,TRUE,5265,180,23,2,2,FALSE,2,female
1955,FALSE,white,approve,1,69,40,1,0,FALSE,3293,189,18,2,1,FALSE,2,female
1956,FALSE,white,approve,1,172,96,1,0,FALSE,3676,216,9,2,1,FALSE,2,male
1957,TRUE,white,approve,1,496,144,4,1,FALSE,12000,620,190,1,1,FALSE,3,female
1958,TRUE,black,approve,1,60,74,1,0,FALSE,2400,207,112.7,2,1,FALSE,1,male
1959,TRUE,white,approve,1,173,70,1,1,FALSE,3400,216,11,1,3,FALSE,2,male
1960,FALSE,black,reject,1,152,79,1,0,FALSE,4000,190,39,2,1,FALSE,2,male
1961,FALSE,white,approve,1,138,74,1,0,FALSE,3750,172,63,1,1,FALSE,2,male
1962,TRUE,white,approve,1,157,158,1,2,FALSE,3987,185,11.9,1,6,FALSE,2,male
1963,TRUE,white,approve,1,96,39,1,0,FALSE,8550,381,117,1,1,FALSE,2,female
1964,TRUE,white,approve,1,215,114,1,3,TRUE,9534,290,70,2,5,FALSE,2,male
1965,TRUE,black,approve,1,120,75,1,1,FALSE,3304,120,252.5,1,2,FALSE,2,male
1966,FALSE,white,approve,1,100,38,1,0,TRUE,3225,156,69,1,1,FALSE,2,female
1967,TRUE,hispan,approve,1,99,64,1,1,FALSE,2269,110,18,1,2,FALSE,2,male
1968,FALSE,white,approve,1,124,75,1,0,FALSE,6218,166,148,1,1,FALSE,1,male
1969,TRUE,white,approve,1,113,666,1,3,TRUE,4009,150,54,2,1,FALSE,2,male
1970,TRUE,white,approve,1,100,112,1,2,FALSE,5875,105,12.8,2,5,FALSE,2,male
1971,FALSE,white,approve,1,96,67,1,1,FALSE,5594,120,34,2,2,FALSE,1,male
1972,TRUE,white,approve,1,108,62,1,0,FALSE,3232,135,28,2,2,FALSE,2,male
1973,TRUE,hispan,approve,1,115,59,1,0,FALSE,4158,130,45,2,1,FALSE,2,male
1974,FALSE,white,approve,1,104,72,1,1,TRUE,4304,263,233,2,1,FALSE,2,male
1975,TRUE,white,approve,1,53,31,1,3,FALSE,2340,72,29.9,2,5,FALSE,2,male
1976,FALSE,white,approve,1,71,35,1,0,FALSE,2900,95,38,2,1,FALSE,1,female
1977,TRUE,white,approve,1,40,48,1,3,FALSE,4106,190,248,1,1,FALSE,2,male
1978,FALSE,white,approve,1,126,63,1,0,FALSE,3250,133,15,2,5,TRUE,2,male
1979,FALSE,white,approve,1,104,49,1,0,FALSE,3333,116,12.4,2,3,FALSE,1,male
1980,FALSE,hispan,approve,1,104,42,1,0,FALSE,3857,116,19.4,2,5,FALSE,1,male
1981,TRUE,white,approve,1,253,90,1,1,FALSE,8072,316,70,1,1,FALSE,2,male
1982,TRUE,white,approve,1,187,91,1,2,FALSE,7583,325,130,2,1,FALSE,2,male
1983,FALSE,white,approve,1,120,46,1,0,FALSE,2340,160,47,2,4,FALSE,2,male
1984,TRUE,white,approve,1,158,96,1,0,FALSE,5000,176,15,2,1,FALSE,2,male
1985,TRUE,white,approve,1,35,169,1,0,FALSE,9583,315,64,1,1,FALSE,1,male
1986,TRUE,white,approve,2,225,49,2,0,TRUE,4159,225,10,2,1,FALSE,3,male
1987,FALSE,white,approve,1,98,110,1,0,TRUE,9200,215,427.9,1,1,FALSE,1,male
1988,FALSE,black,reject,1,133,55,1,0,TRUE,4583,148,24.5,2,3,FALSE,2,female
